ID,Gender,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
4302,F,49,24,130,92677,4,1.1,1,281,1,0,1,1,0
4303,F,52,27,85,92037,3,3.4,3,0,1,0,0,0,0
4304,F ,45,21,134,94550,2,3.3,1,0,0,0,0,1,1
4305,M,64,39,98,95678,3,1.8,2,80,0,0,0,1,0
4306,M,26,1,54,91709,2,1.6,3,0,0,1,0,0,0
4307,M,35,11,41,92123,3,2,1,0,0,0,0,1,0
4308,F,45,19,128,94928,4,6,3,0,1,0,0,1,0
4309,F,44,20,132,94115,3,2.6,1,308,1,0,0,0,0
4310,F ,34,8,188,94025,1,2.9,3,0,1,0,0,1,0
4311,M,65,41,170,94143,4,6.1,2,0,1,0,1,1,1
4312,M,32,8,14,90034,3,0.9,3,111,0,0,0,0,0
4313,M,41,15,93,95616,1,2.8,3,0,0,0,0,1,0
4314,F,52,28,79,94596,1,2.7,2,0,0,0,0,1,1
4315,F,35,9,79,94305,4,2.2,2,0,0,0,0,0,0
4316,F ,51,26,62,90024,4,1.8,3,119,0,0,0,1,0
4317,M,30,6,95,91950,2,0.2,1,0,0,1,0,1,0
4318,M,58,33,60,92672,4,1.3,3,0,0,0,0,1,0
4319,M,49,23,75,92374,1,1.5,2,0,0,0,0,0,1
4320,F,63,38,85,91320,4,0.1,2,0,0,0,0,0,1
4321,F,40,15,143,94801,1,4.1,1,0,0,0,0,1,0
4322,F ,27,0,34,92717,1,2,2,112,0,0,0,0,1
4323,M,38,14,44,91320,2,1.7,1,0,0,0,0,0,0
4324,M,52,28,31,92008,4,0.9,2,151,0,1,0,1,0
4325,M,49,24,13,94538,4,0.8,1,111,0,0,0,1,0
4326,F,59,35,52,95616,4,1.5,1,0,0,0,0,1,1
4327,F,32,8,42,95136,1,0.2,3,102,0,0,0,1,0
4328,F ,30,4,102,91775,4,2.1,3,139,0,0,0,0,1
4329,M,64,38,143,95039,2,6.4,3,0,1,1,1,1,0
4330,M,59,33,10,94063,4,0.7,3,0,0,0,0,1,0
4331,M,62,37,44,90401,1,1.1,3,0,0,0,0,0,0
4332,F,61,37,158,94720,2,6,1,306,0,1,1,1,1
4333,F,53,26,12,92672,2,1,2,0,0,0,0,0,1
4334,F ,51,26,59,90095,1,1.2,1,139,0,0,0,1,0
4335,M,55,29,92,92130,1,1.9,2,0,0,0,0,0,0
4336,M,36,10,82,94542,2,2.8,1,0,0,0,0,0,1
4337,M,44,19,44,90509,4,0,2,0,0,0,0,0,0
4338,F,26,2,182,93010,2,3.2,2,0,1,0,0,0,0
4339,F,54,30,121,92121,2,0.4,1,0,0,0,0,1,0
4340,F ,35,11,38,95518,1,1.7,1,0,0,0,0,0,1
4341,M,34,10,92,90024,2,2.7,1,0,0,1,1,0,1
4342,M,28,3,53,94305,2,1.6,3,0,0,0,0,0,0
4343,M,32,7,45,93611,3,2.3,1,83,0,1,0,1,0
4344,F,38,14,63,95422,1,3.6,2,0,0,1,0,1,0
4345,F,53,28,181,95051,1,8.1,1,0,0,0,0,1,0
4346,F ,26,1,184,94608,2,4.2,3,577,1,0,1,1,1
4347,M,45,21,33,94970,3,0.5,1,136,0,0,1,1,1
4348,M,58,33,22,90024,3,0.2,1,0,0,0,0,1,0
4349,M,59,33,99,92093,2,2.7,1,0,0,0,0,0,0
4350,F,45,18,44,90089,3,1,2,193,0,0,0,0,0
4351,F,64,39,101,95134,4,3.4,2,0,0,0,0,0,1
4352,F ,30,3,32,94132,1,2,2,0,0,0,0,1,1
4353,M,40,16,59,94305,4,2.67,1,0,0,0,0,1,0
4354,M,61,36,25,94015,2,0.5,2,0,0,0,0,1,1
4355,M,40,16,140,93940,3,5.6,1,0,1,0,0,0,0
4356,F,40,10,29,94720,1,0.75,3,0,0,0,0,1,0
4357,F,43,19,35,90630,1,0.7,1,0,0,0,0,0,0
4358,F ,39,14,141,93302,4,6.3,1,0,1,1,1,1,1
4359,M,35,11,75,92672,4,2,3,79,0,0,0,0,0
4360,M,38,12,58,95054,2,2.8,1,0,0,0,0,1,0
4361,M,67,43,41,90024,2,1.1,1,0,0,0,0,0,0
4362,F,55,30,42,93940,2,2,2,196,0,0,0,0,1
4363,F,28,2,55,93940,3,1.1,2,0,0,0,0,0,0
4364,F ,30,4,18,93711,4,0.3,2,84,0,0,0,1,0
4365,M,59,35,75,92121,4,2.3,3,0,0,1,0,0,0
4366,M,26,2,85,95020,2,2.5,1,0,0,0,0,0,0
4367,M,52,28,43,90089,4,1.1,2,0,0,0,0,0,0
4368,F,40,15,149,90250,2,3.9,1,319,0,0,0,1,1
4369,F,31,7,25,93943,2,1,2,0,0,1,1,1,1
4370,F ,50,25,19,94005,4,0.4,2,103,0,0,0,1,1
4371,M,27,3,18,93524,1,0.4,3,0,0,0,0,0,0
4372,M,64,39,13,90024,4,0.6,2,0,0,0,0,1,0
4373,M,34,10,41,91765,1,2.4,2,0,0,0,0,0,0
4374,F,30,6,139,94501,1,4.3,1,0,0,0,0,1,0
4375,F,39,15,62,93955,3,2.33,1,131,0,0,1,1,1
4376,F ,34,10,51,90032,3,2,1,130,0,0,0,0,0
4377,M,40,15,71,93950,3,3,1,272,0,0,0,1,0
4378,M,33,8,145,92507,1,2.7,3,0,1,0,0,1,0
4379,M,38,12,45,91768,4,1.2,2,138,0,0,0,1,0
4380,F,42,17,53,93023,4,1.9,3,0,0,0,0,1,0
4381,F,37,13,64,94105,1,1.5,3,0,0,0,0,1,0
4382,F ,33,8,39,94542,4,0.8,1,0,0,0,0,1,0
4383,M,60,34,38,92182,3,2.2,3,0,0,1,0,0,0
4384,M,28,4,85,94709,3,2.5,1,0,0,0,0,1,0
4385,M,45,20,61,92717,3,2.7,2,0,0,0,0,0,1
4386,F,56,32,23,94610,1,1.2,3,127,0,0,0,1,1
4387,F,53,27,122,94305,1,2.4,1,330,0,0,0,0,0
4388,F ,37,12,72,91380,4,0.7,3,0,0,0,0,0,0
4389,M,47,21,123,90840,1,7.3,1,0,0,0,0,0,0
4390,M,58,32,40,90057,1,1.6,1,0,0,1,1,1,1
4391,M,52,26,62,95134,4,2.8,2,0,0,0,0,1,0
4392,F,46,22,113,94105,2,3.3,1,0,0,0,0,0,1
4393,F,52,27,81,92634,4,3.8,2,0,0,0,0,0,0
4394,F ,24,0,59,95521,4,1.6,1,0,0,0,0,0,0
4395,M,57,31,25,94523,2,0.7,2,103,0,0,0,0,0
4396,M,66,41,25,94720,4,0.6,2,0,0,0,0,1,1
4397,M,30,5,14,95014,4,0.5,3,0,0,0,0,1,0
4398,F,48,23,19,90058,1,0.1,1,0,0,0,0,1,0
4399,F,63,37,61,91942,1,2.5,3,0,0,0,0,0,0
4400,F ,48,23,21,94904,1,0.1,1,0,0,0,0,0,0
4401,M,34,10,44,94143,1,1.33,1,0,0,0,0,1,0
4402,M,60,35,42,91902,3,1.5,1,0,0,0,0,0,1
4403,M,55,25,52,90095,1,1.4,3,207,0,1,0,0,0
4404,F,50,24,112,92064,1,0,1,0,0,0,0,0,0
4405,F,29,5,34,94301,1,0.4,3,0,0,0,0,0,0
4406,F ,61,35,83,91320,2,1.7,3,245,0,0,0,1,0
4407,M,50,25,24,95133,4,0.4,2,137,0,0,0,1,0
4408,M,37,13,71,90755,2,1.7,2,0,0,0,0,1,1
4409,M,64,40,181,93403,2,2.3,2,0,1,0,1,1,1
4410,F,43,19,75,91765,4,0.2,3,102,0,0,0,1,0
4411,F,39,14,153,91614,2,3,1,0,0,0,0,0,0
4412,F ,23,-2,75,90291,2,1.8,2,0,0,0,0,1,1
4413,M,34,10,19,91711,4,0.4,2,0,0,0,0,0,0
4414,M,29,2,31,91775,4,1.5,2,0,0,0,0,0,1
4415,M,33,8,178,94720,3,8.5,1,0,1,1,1,1,0
4416,F,60,35,65,90245,2,1.5,1,220,0,0,0,0,1
4417,F,49,25,8,94720,1,0.3,1,97,0,0,0,0,0
4418,F ,54,28,92,92374,2,1.1,1,0,0,0,0,1,0
4419,M,59,34,145,95125,4,1.8,1,198,1,0,0,1,0
4420,M,42,17,85,93065,1,3.7,3,272,0,0,0,0,0
4421,M,62,38,149,92130,1,4.7,1,0,0,0,0,1,0
4422,F,63,38,9,94707,4,0.6,2,100,0,0,0,1,1
4423,F,57,31,164,94607,2,3.8,3,422,1,0,1,1,1
4424,F ,61,36,40,95816,3,0.5,2,100,0,1,0,0,0
4425,M,35,10,54,93943,1,2.5,3,0,0,0,0,0,1
4426,M,26,0,164,95973,2,4,3,301,1,0,0,1,0
4427,M,33,8,140,95814,1,4.6,1,0,0,0,0,1,0
4428,F,31,7,18,91711,1,0.4,3,0,0,0,0,0,0
4429,F,51,27,12,95818,4,1,1,0,0,1,0,1,0
4430,F ,55,29,140,94720,2,2.7,1,0,0,0,0,1,0
4431,M,38,12,24,94588,2,0.8,3,0,0,0,0,1,1
4432,M,38,12,60,92806,2,1.8,1,0,0,0,0,1,0
4433,M,53,27,50,92660,2,0.8,3,0,0,0,0,1,0
4434,F,62,38,44,92612,1,1.9,2,0,0,0,0,0,1
4435,F,35,9,51,94596,4,2.2,2,110,0,0,0,1,0
4436,F ,46,21,34,90840,2,1.3,1,116,0,0,0,0,0
4437,M,60,35,33,90095,2,0.5,2,0,0,0,0,1,0
4438,M,63,38,63,92507,2,1.5,1,0,0,0,0,1,0
4439,M,43,18,22,90025,2,0,3,0,0,0,0,0,0
4440,F,33,7,104,94542,2,3.6,3,0,1,0,0,0,1
4441,F,43,19,75,90041,3,0.3,3,0,0,0,0,0,0
4442,F ,62,36,75,92709,2,1.7,3,0,0,0,0,0,0
4443,M,48,23,62,91367,4,3.6,3,83,0,0,0,0,1
4444,M,38,14,48,90034,1,1.8,1,169,0,0,0,0,0
4445,M,36,10,73,95035,2,2.8,1,0,0,0,0,1,1
4446,F,49,25,135,90064,2,1.4,1,82,0,0,0,1,1
4447,F,61,35,61,92177,3,2.2,3,117,0,0,0,1,1
4448,F ,49,22,78,95616,3,2,2,0,0,0,0,1,0
4449,M,59,34,40,94102,3,0.9,3,0,0,0,0,1,0
4450,M,30,6,44,95211,1,0.2,3,0,0,0,0,0,1
4451,M,44,20,45,94111,2,2.5,1,0,0,0,0,1,0
4452,F,67,41,18,92130,2,0.4,1,0,0,0,0,1,0
4453,F,59,35,53,90035,4,2.3,3,174,0,0,0,1,0
4454,F ,37,11,11,94112,3,0.1,2,0,0,0,0,0,0
4455,M,50,24,38,94143,3,0.6,2,0,0,0,0,1,0
4456,M,56,31,28,94040,1,1.5,2,0,0,1,1,1,1
4457,M,29,3,35,94040,2,0.3,1,88,0,0,1,1,1
4458,F,55,29,81,92843,3,1.7,2,171,0,0,0,1,0
4459,F,48,22,90,94590,2,0.8,3,205,0,0,0,0,0
4460,F ,32,8,115,90064,1,4,1,0,0,0,0,0,0
4461,M,47,22,78,92093,1,0.2,2,0,0,0,0,1,0
4462,M,46,21,30,94301,4,1.9,3,0,0,0,0,1,0
4463,M,33,7,39,95630,4,0.8,1,0,0,0,0,1,1
4464,F,39,13,69,94123,3,0.1,1,0,0,0,0,0,0
4465,F,60,35,29,93943,3,0.2,1,79,0,0,0,1,1
4466,F ,39,15,54,94108,4,2.2,2,0,0,0,0,0,1
4467,M,34,10,60,90071,3,2.8,1,0,0,0,1,1,1
4468,M,55,30,99,91768,1,0.1,3,0,0,0,0,0,0
4469,M,67,42,51,94117,3,2.2,1,0,0,0,0,1,1
4470,F,40,14,53,94025,3,0.5,3,0,0,1,1,1,1
4471,F,44,20,111,91911,2,5.3,2,0,1,0,0,1,0
4472,F ,56,30,79,94588,3,0.8,1,302,0,0,0,0,0
4473,M,50,25,90,95616,1,2.8,2,0,0,0,0,1,0
4474,M,31,5,18,92115,2,0.3,1,124,0,0,0,1,1
4475,M,66,41,73,95817,3,2.4,1,0,0,0,0,0,0
4476,F,43,18,59,95039,3,0.8,3,91,0,0,0,1,0
4477,F,58,32,40,95833,2,0.3,1,0,0,0,0,0,0
4478,F ,33,9,41,92028,1,1.5,2,0,0,0,1,1,1
4479,M,33,9,53,91380,1,2.1,3,0,0,0,0,0,0
4480,M,32,8,128,93117,2,4.33,1,0,0,0,0,1,0
4481,M,55,30,145,92037,2,6,3,0,1,0,0,1,0
4482,F,25,-2,35,95045,4,1,3,0,0,0,0,1,0
4483,F,40,14,28,90404,2,0.8,3,0,0,0,0,0,0
4484,F ,54,28,155,90095,1,1,1,256,0,0,0,1,1
4485,M,36,11,195,95747,2,3,1,0,0,0,0,1,1
4486,M,35,9,50,92182,4,2.2,2,0,0,0,0,0,0
4487,M,44,19,48,92735,3,0.8,3,0,0,0,0,0,1
4488,F,38,14,81,94583,1,3.6,2,0,0,0,0,1,1
4489,F,30,4,50,91030,1,1.5,1,0,0,0,0,0,0
4490,F ,39,13,21,95518,3,0.2,2,0,0,0,0,1,0
4491,M,35,9,142,90250,2,0,1,0,0,1,0,1,0
4492,M,41,16,64,91604,4,0.4,1,0,0,0,0,1,0
4493,M,56,26,91,94939,1,3,3,0,0,0,0,1,1
4494,F,52,28,74,96064,1,2.6,2,0,0,0,0,1,1
4495,F,29,4,182,95354,1,3.7,3,0,1,0,0,1,0
4496,F ,38,14,82,95616,4,2.67,1,0,0,0,0,0,0
4497,M,51,25,45,95616,4,2.6,1,0,0,0,0,0,0
4498,M,45,21,85,95136,2,3.2,1,0,0,1,0,1,0
4499,M,51,26,133,90291,1,0.6,1,328,0,0,0,0,0
4500,F,53,26,22,91304,1,0.5,2,0,0,0,0,1,1
4501,F,50,26,24,94305,4,0.5,2,0,0,0,0,0,1
4502,F ,59,33,38,94132,3,2.2,3,178,0,1,1,1,1
4503,M,57,32,80,92647,2,0,3,0,0,0,0,0,0
4504,M,45,21,33,92374,3,0.5,1,108,0,0,0,1,0
4505,M,27,1,41,93023,4,1.8,3,147,0,0,0,0,0
4506,F,40,15,90,94063,4,1.1,2,0,0,1,0,1,0
4507,F,39,13,89,92037,1,2.8,3,153,0,0,0,1,1
4508,F ,26,1,8,94550,2,0.9,3,0,0,0,0,0,1
4509,M,27,2,85,94117,1,1.9,1,0,0,0,0,1,1
4510,M,55,30,53,94550,3,1.7,1,0,0,0,0,1,0
4511,M,64,39,20,93109,3,0.1,3,0,0,0,0,0,0
4512,F,41,17,9,91911,1,1,1,0,0,0,0,1,1
4513,F,46,22,25,95747,4,0.6,1,0,0,0,0,1,1
4514,F ,43,19,114,92325,1,1.7,1,0,0,0,0,1,0
4515,M,24,-3,41,91768,4,1,3,0,0,0,0,1,0
4516,M,29,3,49,94305,4,2.1,3,0,0,0,0,0,0
4517,M,58,32,12,95929,4,0.7,3,0,0,0,0,1,0
4518,F,45,18,50,91902,3,2.5,2,0,0,0,0,1,0
4519,F,53,28,30,94609,4,0.2,2,0,0,0,0,1,0
4520,F ,45,21,32,92399,4,0.6,1,77,0,0,0,0,1
4521,M,32,7,41,94706,4,2,2,0,0,0,0,0,0
4522,M,56,31,25,95123,3,0.1,2,0,0,0,0,0,0
4523,M,31,5,29,90630,1,0.3,1,0,0,0,0,0,0
4524,F,29,4,50,94040,4,1.7,2,0,0,0,0,1,0
4525,F,48,24,79,94542,3,0.7,1,0,0,0,0,1,1
4526,F ,36,11,110,94110,1,3.8,1,0,0,0,0,1,1
4527,M,36,9,40,92518,2,1.67,2,129,0,1,0,1,0
4528,M,41,16,18,90024,1,0.6,3,0,0,0,0,0,1
4529,M,48,23,48,94086,1,0.3,1,0,0,0,0,0,0
4530,F,27,0,40,92103,4,1,3,0,0,0,0,0,0
4531,F,33,9,19,95370,2,1,2,92,0,0,0,1,0
4532,F ,31,7,35,94025,1,1.33,1,131,0,0,0,0,1
4533,M,48,22,133,90073,2,3.1,2,0,1,0,0,1,0
4534,M,59,34,19,95762,2,0.5,2,0,0,0,0,1,0
4535,M,41,17,83,94025,4,2.67,1,0,0,0,0,1,0
4536,F,42,18,39,96091,3,2.1,3,0,0,0,0,0,0
4537,F,62,37,38,92354,3,0.5,2,0,0,0,0,0,0
4538,F ,62,36,63,95929,1,2.5,3,0,0,0,0,1,1
4539,M,51,24,85,94305,3,2,2,0,0,0,0,0,0
4540,M,48,24,14,94305,4,1,1,0,0,0,0,1,0
4541,M,56,32,64,90210,4,1.5,1,0,0,0,0,1,0
4542,F,62,38,124,95023,1,3.8,1,405,0,0,0,1,0
4543,F,53,29,20,94131,1,0.2,1,0,0,1,1,1,1
4544,F ,62,38,33,95134,3,0.1,3,0,0,0,0,1,0
4545,M,28,4,80,95819,3,2.5,1,0,0,0,0,1,0
4546,M,61,35,35,90025,2,0.2,3,0,0,0,0,1,0
4547,M,48,24,74,91109,3,0.7,1,0,0,1,0,1,0
4548,F,50,25,32,94304,2,0.7,2,0,0,0,0,1,0
4549,F,58,33,73,93109,4,0.7,1,241,0,0,0,0,0
4550,F ,53,29,41,94080,2,0.8,1,0,0,0,0,1,0
4551,M,65,40,18,95621,1,1.5,2,0,0,0,0,1,0
4552,M,27,0,28,91330,4,1.5,2,0,0,0,0,1,0
4553,M,50,23,64,92037,1,2.67,2,0,0,0,0,0,0
4554,F,50,25,44,92093,2,0.7,2,192,0,0,0,1,0
4555,F,41,16,109,94801,3,1,1,0,0,1,0,1,0
4556,F ,43,19,71,95054,3,0.3,3,179,0,0,0,0,0
4557,M,55,29,79,94608,2,1.1,1,0,0,1,0,1,0
4558,M,33,9,30,95054,2,1,2,0,0,0,0,1,0
4559,M,44,19,82,95521,2,0.4,1,0,0,0,0,1,1
4560,F,47,20,101,91950,3,2,2,270,0,0,0,1,0
4561,F,43,18,13,94709,2,0.1,2,0,0,0,1,1,1
4562,F ,59,33,59,91365,3,1.4,3,0,0,0,0,0,0
4563,M,65,40,64,94928,2,1.5,1,0,0,0,0,0,1
4564,M,28,2,188,92350,2,4.5,1,0,0,1,0,1,0
4565,M,58,32,28,90095,2,0.3,1,148,0,0,0,0,0
4566,F,33,8,120,92614,2,4.2,3,76,1,0,0,0,1
4567,F,24,0,131,92831,1,5.4,1,0,0,0,0,1,0
4568,F ,46,20,19,94105,3,0.5,2,97,0,1,0,1,0
4569,M,26,0,44,94305,4,1.3,3,0,0,1,0,0,0
4570,M,47,21,49,92152,3,2.2,2,0,0,1,0,0,0
4571,M,32,6,99,91902,2,4.5,3,249,0,0,0,1,0
4572,F,58,28,95,94304,1,3,3,0,0,0,0,0,0
4573,F,32,7,81,95112,4,1.8,3,0,0,0,0,1,0
4574,F ,46,20,73,95616,2,0.8,3,264,0,0,1,1,1
4575,M,35,11,193,91765,2,6.5,1,0,0,0,0,0,1
4576,M,53,27,115,90095,2,0.5,3,0,1,0,0,0,0
4577,M,55,30,41,93003,2,0.6,3,0,0,0,0,1,1
4578,F,63,37,80,90401,2,1.7,3,0,0,0,0,1,1
4579,F,45,20,90,94143,4,1.1,2,0,0,0,0,1,1
4580,F ,58,32,41,94305,1,0.2,1,81,0,0,0,1,0
4581,M,50,24,102,91103,2,6.3,1,0,0,0,0,1,0
4582,M,37,13,59,94234,1,1.5,3,0,0,0,0,0,1
4583,M,25,-1,69,92691,3,0.3,3,0,0,0,0,1,0
4584,F,52,26,83,92521,1,3.1,1,0,1,0,0,1,0
4585,F,26,0,49,90089,3,2.4,2,0,0,0,0,0,0
4586,F ,35,11,180,94010,1,3.6,3,571,1,0,1,1,1
4587,M,58,32,61,91910,3,2.2,3,0,0,0,0,1,1
4588,M,37,11,59,94720,4,0.2,3,0,0,0,0,0,0
4589,M,35,10,85,95351,4,2.1,3,0,0,0,0,0,1
4590,F,31,7,13,93727,1,0.5,3,0,0,0,0,1,0
4591,F,58,34,151,94022,3,0.6,2,0,1,0,0,0,0
4592,F ,43,16,44,94577,3,1,2,0,0,0,0,1,0
4593,M,43,18,53,92115,3,0.8,3,154,0,0,0,0,0
4594,M,54,30,133,95747,1,5,2,0,1,0,0,0,1
4595,M,53,27,31,91320,3,0.9,3,78,0,0,0,1,0
4596,F,32,7,101,90232,4,2.2,2,0,0,0,0,1,0
4597,F,37,13,61,95131,3,2.8,1,0,0,0,0,0,0
4598,F ,34,10,68,90095,3,2.6,2,0,0,0,0,0,0
4599,M,51,26,21,94143,4,0.8,1,0,0,0,0,1,0
4600,M,49,25,149,90024,2,0.4,1,0,0,0,0,1,0
4601,M,54,24,75,93555,1,1.4,3,0,0,0,0,0,0
4602,F,37,12,55,95630,1,2.5,3,0,0,0,0,1,0
4603,F,57,32,81,94305,2,3.7,1,226,0,0,0,1,1
4604,F ,37,12,179,91768,1,8.6,1,0,0,0,0,1,0
4605,M,32,7,81,90601,2,3.4,2,0,1,0,0,0,1
4606,M,48,22,42,94611,1,1.2,2,0,0,0,0,0,0
4607,M,44,20,199,94607,2,6.67,1,0,0,0,0,1,0
4608,F,50,23,18,93117,1,0.5,2,0,0,0,0,1,1
4609,F,44,19,28,91604,1,0.3,3,0,0,0,0,1,0
4610,F ,54,28,80,95006,4,2.6,3,143,0,0,0,0,0
4611,M,37,13,79,91330,1,3.6,2,104,0,0,0,1,0
4612,M,34,7,52,93940,2,1,2,0,0,0,0,1,0
4613,M,32,6,18,92007,2,0.3,2,0,0,0,0,1,0
4614,F,63,38,52,91361,4,1.7,1,218,0,0,0,1,1
4615,F,56,30,15,92093,4,0.7,3,102,0,0,0,0,0
4616,F ,37,12,84,93943,4,0.7,3,0,0,0,0,1,0
4617,M,66,41,114,92521,1,0.8,3,0,0,0,0,1,1
4618,M,38,13,41,95521,3,0.5,3,0,0,0,0,0,1
4619,M,35,9,29,95354,3,0.9,1,126,0,0,0,1,0
4620,F,61,36,23,95521,1,0.1,1,96,0,0,0,0,0
4621,F,52,26,84,94132,1,2.4,1,0,0,0,0,1,0
4622,F ,57,32,60,93407,3,1.7,1,0,0,1,1,1,1
4623,M,47,20,13,94545,3,0.67,2,0,0,0,0,1,0
4624,M,50,25,45,90813,2,0.6,3,0,0,0,0,0,0
4625,M,36,11,83,90638,1,2.8,1,0,0,0,0,0,0
4626,F,45,21,102,92037,4,4.7,2,81,1,0,0,0,0
4627,F,58,34,58,90034,4,2.3,3,169,0,0,0,1,0
4628,F ,27,1,134,93106,1,1.7,2,307,1,0,0,1,0
4629,M,27,1,130,94801,3,2.9,2,0,1,0,0,0,0
4630,M,48,24,148,91311,2,3.3,1,0,0,0,1,1,1
4631,M,46,21,92,92886,1,0.2,2,0,0,0,0,0,0
4632,F,32,8,142,90095,4,6.2,2,120,1,0,1,1,1
4633,F,54,29,62,94720,4,0.7,1,0,0,0,0,0,1
4634,F ,31,5,50,93106,1,1.5,1,0,0,0,0,1,0
4635,M,42,17,29,94928,1,0.6,3,0,0,0,0,1,0
4636,M,30,5,85,91910,2,2.5,1,293,0,1,1,1,1
4637,M,41,16,78,95616,4,0.4,1,0,0,0,0,1,0
4638,F,44,19,85,92054,4,1.9,3,0,0,0,0,1,1
4639,F,37,13,89,91711,2,1.7,2,0,0,0,0,1,0
4640,F ,51,25,33,92866,3,0.9,3,0,0,0,0,1,1
4641,M,30,6,42,90034,1,2.1,3,0,0,0,0,1,0
4642,M,36,11,31,94022,4,1.7,1,124,0,0,0,1,1
4643,M,65,40,143,95616,4,6.6,2,0,1,0,0,1,0
4644,F,33,7,35,95616,4,0.8,1,0,0,0,0,1,0
4645,F,58,34,22,94608,1,0.1,2,0,0,0,0,1,0
4646,F ,34,10,45,92038,1,1.7,1,84,0,0,0,0,0
4647,M,38,13,119,94545,2,3.3,1,0,0,0,0,0,0
4648,M,59,35,43,95616,4,1.3,1,0,0,0,0,1,0
4649,M,37,11,75,94704,3,0.9,2,0,0,0,0,1,0
4650,F,59,35,121,91423,1,4.3,1,0,0,0,0,1,0
4651,F,47,23,63,95521,1,0.8,3,0,0,0,0,1,0
4652,F ,48,24,58,94005,2,1.7,1,0,0,0,0,0,0
4653,M,38,12,184,91311,3,8,1,0,1,0,0,1,0
4654,M,34,10,155,92780,2,6.5,1,0,0,0,0,1,1
4655,M,44,17,69,90095,3,2.67,2,0,0,0,0,0,0
4656,F,33,7,188,95054,2,7,2,581,1,0,0,0,0
4657,F,47,21,38,91101,3,0.6,2,0,0,1,0,0,0
4658,F ,41,16,9,90089,2,0.3,2,0,0,0,0,0,1
4659,M,36,11,69,95929,4,2.1,3,0,0,0,0,1,1
4660,M,28,4,199,92121,1,6.33,1,0,0,0,0,0,0
4661,M,59,35,38,92122,1,0.8,1,0,0,0,0,1,0
4662,F,43,19,129,95039,1,5,1,0,0,1,0,1,0
4663,F,56,31,59,94303,2,1.9,2,0,0,0,0,1,0
4664,F ,28,3,115,92407,1,1.9,1,200,0,0,0,1,0
4665,M,62,37,83,93657,4,0.1,2,0,0,0,0,0,0
4666,M,40,16,65,90095,2,3.2,1,0,0,0,0,1,0
4667,M,34,9,72,94555,3,2.3,1,124,0,0,0,0,0
4668,F,52,28,72,94720,1,1.6,3,0,0,0,0,1,0
4669,F,40,14,63,94025,3,0.5,3,221,0,0,0,1,0
4670,F ,27,1,64,94501,4,1.8,2,0,0,0,0,1,1
4671,M,52,26,194,94305,1,1.7,1,0,0,0,0,1,0
4672,M,39,14,104,95035,1,4,3,0,0,0,1,1,1
4673,M,52,26,180,95831,1,1.7,1,550,0,0,0,1,0
4674,F,50,23,18,95503,2,1,2,88,0,0,0,1,1
4675,F,40,14,93,93933,1,2.8,3,328,0,1,1,1,1
4676,F ,35,11,32,91360,1,1.33,1,137,0,0,0,1,1
4677,M,39,13,68,91950,3,2.1,1,0,0,1,0,1,0
4678,M,25,0,38,93407,2,1.6,3,0,0,0,0,0,0
4679,M,33,7,115,93305,1,2.7,2,283,0,0,0,1,0
4680,F,26,0,161,94551,2,7.2,1,0,0,0,0,0,0
4681,F,46,21,154,90245,2,2.8,1,94,0,0,0,0,0
4682,F ,27,3,68,95503,4,0,1,0,0,0,0,0,1
4683,M,55,25,44,92093,3,1,3,0,0,0,0,1,0
4684,M,52,28,149,92121,2,0.4,1,0,0,0,0,0,0
4685,M,59,34,103,91360,1,2.6,1,0,0,0,0,1,0
4686,F,63,39,41,91355,4,1.3,2,0,0,0,0,1,0
4687,F,61,35,113,91741,2,2.8,1,0,0,0,0,0,0
4688,F ,58,34,48,93460,4,1.3,2,0,0,0,0,1,1
4689,M,29,3,69,92093,4,1.8,2,0,0,0,0,1,1
4690,M,51,27,43,95053,4,1.1,2,164,0,0,0,1,1
4691,M,59,34,19,92192,1,0.3,3,0,0,0,0,1,0
4692,F,41,17,65,90024,3,2.1,3,0,0,0,0,1,0
4693,F,59,35,32,92064,3,0.4,2,0,0,0,0,0,1
4694,F ,52,28,20,95616,1,0.3,1,0,0,0,0,0,0
4695,M,39,13,25,94132,2,0.8,3,0,0,0,0,0,0
4696,M,45,19,70,95605,1,2.8,1,0,0,0,0,0,1
4697,M,59,35,70,92103,4,2.3,3,0,0,0,0,0,0
4698,F,49,22,103,91330,3,2,2,167,0,0,0,0,0
4699,F,48,22,162,94143,3,1.4,1,400,1,0,0,0,0
4700,F ,61,36,61,91320,2,2.8,1,153,0,0,0,0,1
4701,M,31,7,170,95006,1,6,1,0,0,0,0,1,0
4702,M,42,16,49,90034,1,2.8,1,0,0,0,0,0,0
4703,M,35,5,108,90630,2,2.75,3,0,1,1,0,0,0
4704,F,57,27,62,94025,3,2,3,0,0,0,0,1,0
4705,F,54,28,102,91360,3,1.7,2,0,0,0,0,1,0
4706,F ,61,37,141,92677,3,0.7,1,0,1,0,1,1,1
4707,M,60,36,8,92626,2,1,1,0,0,0,0,0,0
4708,M,59,35,91,95008,2,1.6,1,0,0,1,0,0,1
4709,M,62,37,10,92606,3,0.5,1,0,0,0,0,1,0
4710,F,26,1,35,90089,2,1.7,2,119,0,0,0,0,1
4711,F,41,17,71,92182,3,0.3,3,0,0,0,0,0,1
